case_id,invoice_amount,days_overdue,customer_type,credit_score,past_recovery_rate,dispute_history,dca_id,dca_performance_score,sla_breach_count,recovered,customer_id,customer_name,case_created_date,assigned_date,case_status,amount_recovered,payment_date,case_closed_date,risk_score,priority_level,action_count,last_action_type,last_action_date,next_followup_date,escalation_flag,escalation_reason
CASE_1003,285161,148,SME,568,0.48,0,DCA_A,66,1,0,CUST_2002,Robert Wilson,2024-08-20,2024-08-22,IN_PROGRESS,0.0,,,58.5,MEDIUM,7,WhatsApp Reminder,2024-12-27,2025-01-28,1,SLA Breach
CASE_1004,343024,89,SME,508,0.69,1,DCA_D,72,1,1,CUST_2003,Karen Miller,2024-10-18,2024-10-19,PAID,318583.74,2024-12-03,2024-12-03,60.9,MEDIUM,2,Legal Notice,2024-10-19,,1,SLA Breach
CASE_1005,110570,49,Enterprise,836,0.67,0,DCA_C,98,3,0,CUST_2004,Lopez Corp,2024-11-27,2024-11-30,IN_PROGRESS,0.0,,,12.2,LOW,13,Email,2024-12-19,2025-01-20,1,SLA Breach
CASE_1006,275846,136,SME,604,0.56,1,DCA_C,75,1,0,CUST_2005,Charles Garcia,2024-09-01,2024-09-03,IN_PROGRESS,0.0,,,62.6,MEDIUM,5,Call,2025-01-08,2025-01-28,1,SLA Breach
CASE_1007,398600,174,SME,387,0.32,1,DCA_A,90,1,0,CUST_2006,Robert Smith,2024-07-25,2024-07-27,OPEN,0.0,,,90.8,HIGH,11,Physical Visit,2024-11-07,2025-01-16,1,Contact Info Invalid
CASE_1008,5404,149,Enterprise,419,0.43,1,DCA_C,55,1,0,CUST_2007,Hernandez Systems,2024-08-19,2024-08-21,OPEN,0.0,,,82.3,HIGH,14,WhatsApp Reminder,2024-12-16,2025-01-22,1,SLA Breach
CASE_1009,439159,87,Enterprise,524,0.7,0,DCA_D,93,1,1,CUST_2008,Smith Group,2024-10-20,2024-10-23,PAID,400002.42,2024-11-15,2024-11-15,49.0,LOW,1,WhatsApp Reminder,2024-11-09,,1,SLA Breach
CASE_1010,183998,160,SME,435,0.59,0,DCA_B,59,1,0,CUST_2009,Michael Miller,2024-08-08,2024-08-09,IN_PROGRESS,0.0,,,73.3,MEDIUM,9,SMS,2024-09-22,2025-01-28,1,SLA Breach
CASE_1011,427405,8,SME,681,0.57,0,DCA_A,80,3,1,CUST_2010,William Martinez,2025-01-07,2025-01-08,PAID,399624.78,2025-01-14,2025-01-14,17.1,LOW,2,Email,2025-01-14,,1,SLA Breach
CASE_1012,279907,101,SME,310,0.36,0,DCA_B,88,2,0,CUST_2011,Linda Davis,2024-10-06,2024-10-09,OPEN,0.0,,,71.5,MEDIUM,6,Email,2024-12-18,2025-01-16,1,SLA Breach
CASE_1013,154456,16,Enterprise,738,0.53,0,DCA_D,62,2,0,CUST_2012,Brown LLC,2024-12-30,2025-01-01,DISPUTE,0.0,,,13.7,LOW,11,Email,2025-01-13,2025-01-26,1,Contact Info Invalid
CASE_1014,196172,40,Enterprise,309,0.64,1,DCA_C,75,1,0,CUST_2013,Hernandez Group,2024-12-06,2024-12-07,IN_PROGRESS,0.0,,,68.1,MEDIUM,3,WhatsApp Reminder,2024-12-07,2025-01-22,1,SLA Breach
CASE_1015,365286,106,SME,614,0.35,1,DCA_C,60,0,1,CUST_2014,Mary Hernandez,2024-10-01,2024-10-01,PAID,355840.3,2024-10-20,2024-10-20,55.0,MEDIUM,11,Email,2024-10-01,,0,
CASE_1016,145932,27,SME,364,0.34,0,DCA_B,67,1,0,CUST_2015,Richard Johnson,2024-12-19,2024-12-22,OPEN,0.0,,,50.2,MEDIUM,4,Email,2024-12-30,2025-01-19,1,SLA Breach
CASE_1017,240365,104,Enterprise,891,0.62,0,DCA_C,60,0,0,CUST_2016,Garcia Corp,2024-10-03,2024-10-04,OPEN,0.0,,,19.4,LOW,6,SMS,2024-11-10,2025-01-26,0,
CASE_1018,347786,105,SME,767,0.66,0,DCA_D,86,1,0,CUST_2017,Linda Smith,2024-10-02,2024-10-04,OPEN,0.0,,,30.9,LOW,2,SMS,2025-01-06,2025-01-26,1,SLA Breach
CASE_1019,55612,146,Enterprise,494,0.47,0,DCA_A,68,1,0,CUST_2018,Garcia Corp,2024-08-22,2024-08-24,OPEN,0.0,,,64.8,MEDIUM,11,Legal Notice,2024-10-01,2025-01-25,1,SLA Breach
CASE_1020,290718,35,Enterprise,713,0.51,0,DCA_B,51,0,1,CUST_2019,Gonzalez LLC,2024-12-11,2024-12-14,PAID,267627.78,2024-12-23,2024-12-23,20.2,LOW,1,WhatsApp Reminder,2024-12-15,,0,
CASE_1021,290668,113,Enterprise,898,0.82,0,DCA_B,74,4,0,CUST_2020,Hernandez Logistics,2024-09-24,2024-09-26,OPEN,0.0,,,20.7,LOW,1,Legal Notice,2024-12-12,2025-01-29,1,Customer Unresponsive
CASE_1022,205244,52,Enterprise,300,0.87,0,DCA_D,51,0,0,CUST_2021,Johnson Solutions,2024-11-24,2024-11-24,OPEN,0.0,,,61.6,MEDIUM,6,Legal Notice,2024-12-06,2025-01-20,0,
CASE_1023,278060,143,SME,667,0.51,0,DCA_D,99,1,1,CUST_2022,Robert Brown,2024-08-25,2024-08-25,PAID,268213.35,2025-01-10,2025-01-10,48.4,LOW,2,Email,2024-09-04,,1,SLA Breach
CASE_1024,9809,53,SME,675,0.53,0,DCA_A,52,1,1,CUST_2023,James Garcia,2024-11-23,2024-11-23,PAID,9188.58,2025-01-05,2025-01-05,27.7,LOW,2,Physical Visit,2024-11-24,,1,SLA Breach
CASE_1025,168273,91,Enterprise,490,0.84,0,DCA_D,76,0,1,CUST_2024,Johnson Holdings,2024-10-16,2024-10-18,PAID,152574.1,2024-10-23,2024-10-23,52.9,MEDIUM,6,Legal Notice,2024-10-20,,0,
CASE_1026,189402,81,SME,589,0.93,1,DCA_B,55,1,1,CUST_2025,Sarah Smith,2024-10-26,2024-10-27,PAID,187329.88,2024-11-13,2024-11-13,51.7,MEDIUM,10,SMS,2024-11-03,,1,SLA Breach
CASE_1027,149528,104,SME,498,0.51,1,DCA_D,72,4,0,CUST_2026,David Martinez,2024-10-03,2024-10-06,IN_PROGRESS,0.0,,,65.1,MEDIUM,7,SMS,2024-12-02,2025-01-28,1,SLA Breach
CASE_1028,454613,66,SME,534,0.81,0,DCA_B,99,2,1,CUST_2027,Jennifer Jones,2024-11-10,2024-11-11,PAID,448349.97,2024-11-18,2024-11-18,43.4,LOW,12,Legal Notice,2024-11-15,,1,SLA Breach
CASE_1029,388432,113,SME,529,0.61,0,DCA_B,66,2,1,CUST_2028,Joseph Brown,2024-09-24,2024-09-24,PAID,353521.15,2024-12-02,2024-12-02,54.3,MEDIUM,8,WhatsApp Reminder,2024-10-17,,1,SLA Breach
CASE_1030,43765,31,SME,525,0.47,0,DCA_C,83,3,1,CUST_2029,Robert Wilson,2024-12-15,2024-12-17,PAID,39777.96,2024-12-17,2024-12-17,36.4,LOW,9,Email,2024-12-17,,1,SLA Breach
CASE_1031,433032,61,Enterprise,729,0.74,0,DCA_D,91,0,0,CUST_2030,Miller Corp,2024-11-15,2024-11-16,OPEN,0.0,,,24.6,LOW,14,Legal Notice,2024-12-13,2025-01-21,0,
CASE_1032,312250,101,SME,495,0.6,1,DCA_C,93,1,1,CUST_2031,Linda Williams,2024-10-06,2024-10-06,PAID,311936.84,2024-12-30,2024-12-30,64.7,MEDIUM,8,Legal Notice,2024-10-26,,1,SLA Breach
CASE_1033,321076,105,SME,766,0.47,1,DCA_D,58,1,0,CUST_2032,Charles Wilson,2024-10-02,2024-10-03,DISPUTE,0.0,,,41.0,LOW,1,Call,2024-10-31,2025-01-18,1,SLA Breach
CASE_1034,415316,98,SME,740,0.37,0,DCA_B,67,0,1,CUST_2033,Karen Jones,2024-10-09,2024-10-12,PAID,379407.54,2024-12-02,2024-12-02,31.8,LOW,9,Legal Notice,2024-11-24,,0,
CASE_1035,324235,34,SME,456,0.86,1,DCA_D,72,1,1,CUST_2034,John Miller,2024-12-12,2024-12-12,PAID,321112.04,2024-12-28,2024-12-28,53.4,MEDIUM,10,Call,2024-12-24,,1,SLA Breach
CASE_1036,26949,59,Enterprise,781,0.87,0,DCA_C,65,1,1,CUST_2035,Smith Group,2024-11-17,2024-11-19,PAID,25401.59,2025-01-14,2025-01-14,19.4,LOW,11,SMS,2025-01-01,,1,SLA Breach
CASE_1037,206152,3,SME,653,0.35,1,DCA_A,62,1,0,CUST_2036,Elizabeth Anderson,2025-01-12,2025-01-15,IN_PROGRESS,0.0,,,28.6,LOW,8,Call,2025-01-15,2025-01-19,1,SLA Breach
CASE_1038,304888,17,SME,832,0.73,0,DCA_D,82,3,1,CUST_2037,Linda Martinez,2024-12-29,2024-12-30,PAID,292282.13,2024-12-30,2024-12-30,5.4,LOW,12,WhatsApp Reminder,2024-12-30,,1,SLA Breach
CASE_1039,181615,78,SME,807,0.41,0,DCA_B,55,1,1,CUST_2038,Michael Hernandez,2024-10-29,2024-10-31,PAID,180691.88,2024-12-27,2024-12-27,21.2,LOW,12,WhatsApp Reminder,2024-11-14,,1,SLA Breach
CASE_1040,375463,46,Enterprise,704,0.72,0,DCA_A,63,0,1,CUST_2039,Williams Inc,2024-11-30,2024-12-02,PAID,366438.86,2025-01-01,2025-01-01,23.5,LOW,4,SMS,2024-12-03,,0,
CASE_1041,97193,166,SME,588,0.89,0,DCA_B,74,3,0,CUST_2040,Thomas Garcia,2024-08-02,2024-08-03,OPEN,0.0,,,60.7,MEDIUM,4,Call,2024-11-03,2025-01-29,1,SLA Breach
CASE_1042,41187,35,SME,389,0.47,1,DCA_A,90,1,0,CUST_2041,Richard Lopez,2024-12-11,2024-12-12,OPEN,0.0,,,59.7,MEDIUM,8,SMS,2025-01-14,2025-01-23,1,Customer Unresponsive
CASE_1043,143311,129,SME,681,0.53,1,DCA_D,87,4,0,CUST_2042,Barbara Williams,2024-09-08,2024-09-08,IN_PROGRESS,0.0,,,54.0,MEDIUM,8,WhatsApp Reminder,2024-12-07,2025-01-19,1,SLA Breach
CASE_1044,391598,112,SME,600,0.82,1,DCA_D,84,1,0,CUST_2043,Barbara Anderson,2024-09-25,2024-09-27,DISPUTE,0.0,,,57.6,MEDIUM,3,SMS,2024-11-03,2025-01-28,1,Refusal to Pay
CASE_1045,281633,157,SME,741,0.78,0,DCA_D,57,1,0,CUST_2044,Michael Rodriguez,2024-08-11,2024-08-13,IN_PROGRESS,0.0,,,44.8,LOW,3,Legal Notice,2024-12-07,2025-01-17,1,SLA Breach
CASE_1046,194089,132,Enterprise,801,0.57,0,DCA_B,82,0,1,CUST_2045,Johnson Systems,2024-09-05,2024-09-07,PAID,193823.03,2024-11-30,2024-11-30,33.8,LOW,3,Call,2024-09-11,,0,
CASE_1047,66877,61,SME,884,0.85,0,DCA_A,87,1,1,CUST_2046,Barbara Davis,2024-11-15,2024-11-15,PAID,62478.34,2024-11-22,2024-11-22,10.5,LOW,12,Physical Visit,2024-11-20,,1,SLA Breach
CASE_1048,441341,97,Enterprise,893,0.9,1,DCA_C,63,0,1,CUST_2047,Johnson Corp,2024-10-10,2024-10-13,PAID,412500.21,2024-10-25,2024-10-25,27.6,LOW,6,SMS,2024-10-25,,0,
CASE_1049,317066,145,SME,684,0.59,0,DCA_B,94,1,1,CUST_2048,Jessica Anderson,2024-08-23,2024-08-23,PAID,296182.89,2024-09-22,2024-09-22,47.3,LOW,4,Physical Visit,2024-09-01,,1,SLA Breach
CASE_1050,99074,156,SME,822,0.33,1,DCA_B,85,0,1,CUST_2049,Jennifer Miller,2024-08-12,2024-08-15,PAID,98394.09,2024-09-15,2024-09-15,47.2,LOW,9,Physical Visit,2024-08-27,,0,
CASE_1051,168121,178,Enterprise,801,0.63,0,DCA_B,92,1,0,CUST_2050,Johnson Corp,2024-07-21,2024-07-23,OPEN,0.0,,,44.0,LOW,1,Call,2024-09-26,2025-01-17,1,SLA Breach
CASE_1052,42131,90,SME,548,0.78,0,DCA_C,53,2,1,CUST_2051,Joseph Brown,2024-10-17,2024-10-20,PAID,40215.42,2024-10-30,2024-10-30,47.5,LOW,2,Call,2024-10-27,,1,SLA Breach
CASE_1053,441160,136,Enterprise,390,0.44,1,DCA_A,92,1,0,CUST_2052,Hernandez Group,2024-09-01,2024-09-04,DISPUTE,0.0,,,82.0,HIGH,7,WhatsApp Reminder,2024-10-31,2025-01-20,1,Refusal to Pay
CASE_1054,120765,162,Enterprise,693,0.36,1,DCA_B,52,1,0,CUST_2053,Miller Inc,2024-08-06,2024-08-07,IN_PROGRESS,0.0,,,60.3,MEDIUM,4,Physical Visit,2024-09-05,2025-01-18,1,SLA Breach
CASE_1055,341107,59,Enterprise,657,0.49,0,DCA_D,66,0,1,CUST_2054,Johnson Group,2024-11-17,2024-11-19,PAID,307678.66,2024-12-22,2024-12-22,30.7,LOW,2,SMS,2024-12-17,,0,
CASE_1056,111884,18,SME,448,0.31,0,DCA_A,66,0,0,CUST_2055,William Gonzalez,2024-12-28,2024-12-29,OPEN,0.0,,,40.5,LOW,6,Legal Notice,2024-12-30,2025-01-19,0,
CASE_1057,130917,95,SME,774,0.77,0,DCA_B,67,0,1,CUST_2056,Linda Garcia,2024-10-12,2024-10-12,PAID,122920.9,2024-11-19,2024-11-19,28.0,LOW,5,Call,2024-10-29,,0,
CASE_1058,291429,155,SME,741,0.39,1,DCA_D,66,1,1,CUST_2057,Elizabeth Miller,2024-08-13,2024-08-13,PAID,269242.25,2024-09-26,2024-09-26,54.4,MEDIUM,10,WhatsApp Reminder,2024-09-04,,1,SLA Breach
CASE_1059,304770,16,SME,307,0.77,0,DCA_A,82,2,1,CUST_2058,Linda Williams,2024-12-30,2025-01-01,PAID,281982.83,2025-01-14,2025-01-14,52.9,MEDIUM,7,SMS,2025-01-01,,1,SLA Breach
CASE_1060,178880,10,SME,528,0.45,0,DCA_B,54,3,1,CUST_2059,Elizabeth Williams,2025-01-05,2025-01-05,PAID,162414.08,2025-01-14,2025-01-14,31.5,LOW,6,WhatsApp Reminder,2025-01-12,,1,SLA Breach
CASE_1061,486680,104,SME,369,0.94,0,DCA_D,86,0,0,CUST_2060,Richard Brown,2024-10-03,2024-10-05,OPEN,0.0,,,66.8,MEDIUM,11,Call,2024-12-05,2025-01-29,0,
CASE_1062,452087,76,SME,339,0.65,0,DCA_C,78,1,0,CUST_2061,Patricia Martinez,2024-10-31,2024-11-01,IN_PROGRESS,0.0,,,63.3,MEDIUM,12,Call,2024-12-09,2025-01-26,1,SLA Breach
CASE_1063,286342,150,SME,328,0.33,0,DCA_D,77,3,0,CUST_2062,James Williams,2024-08-18,2024-08-18,IN_PROGRESS,0.0,,,80.8,HIGH,1,Email,2024-12-02,2025-01-27,1,SLA Breach
CASE_1064,417974,16,Enterprise,820,0.8,0,DCA_C,60,3,0,CUST_2063,Rodriguez Logistics,2024-12-30,2025-01-01,OPEN,0.0,,,6.3,LOW,6,WhatsApp Reminder,2025-01-01,2025-01-26,1,SLA Breach
CASE_1065,20254,12,Enterprise,576,0.57,0,DCA_A,92,0,0,CUST_2064,Garcia Corp,2025-01-03,2025-01-03,OPEN,0.0,,,27.6,LOW,9,WhatsApp Reminder,2025-01-13,2025-01-29,0,
CASE_1066,49238,75,SME,587,0.69,0,DCA_A,82,0,0,CUST_2065,Jennifer Rodriguez,2024-11-01,2024-11-01,OPEN,0.0,,,40.6,LOW,2,Email,2024-12-01,2025-01-27,0,
CASE_1067,6252,179,Enterprise,883,0.92,0,DCA_A,84,0,1,CUST_2066,Hernandez Enterprises,2024-07-20,2024-07-21,PAID,5643.01,2024-12-30,2024-12-30,36.8,LOW,2,Call,2024-10-04,,0,
CASE_1068,306908,129,SME,482,0.64,0,DCA_C,72,1,1,CUST_2067,Jessica Williams,2024-09-08,2024-09-10,PAID,301906.22,2024-10-21,2024-10-21,62.1,MEDIUM,10,Email,2024-09-25,,1,SLA Breach
CASE_1069,344853,27,SME,821,0.82,0,DCA_C,94,1,1,CUST_2068,Elizabeth Garcia,2024-12-19,2024-12-20,PAID,323608.53,2025-01-05,2025-01-05,8.6,LOW,11,WhatsApp Reminder,2025-01-01,,1,SLA Breach
CASE_1070,435657,12,SME,898,0.5,0,DCA_D,71,0,1,CUST_2069,Michael Wilson,2025-01-03,2025-01-04,PAID,434239.6,2025-01-08,2025-01-08,0.0,LOW,8,Email,2025-01-05,,0,
CASE_1071,490450,30,Enterprise,383,0.76,1,DCA_B,55,2,1,CUST_2070,Wilson Systems,2024-12-16,2024-12-17,PAID,481378.8,2025-01-02,2025-01-02,59.1,MEDIUM,1,SMS,2024-12-18,,1,SLA Breach
CASE_1072,320826,9,SME,696,0.36,0,DCA_C,89,2,0,CUST_2071,David Garcia,2025-01-06,2025-01-06,IN_PROGRESS,0.0,,,16.0,LOW,8,Call,2025-01-13,2025-01-28,1,SLA Breach
CASE_1073,326638,53,SME,385,0.88,0,DCA_A,81,0,0,CUST_2072,Joseph Brown,2024-11-23,2024-11-24,IN_PROGRESS,0.0,,,54.1,MEDIUM,9,Legal Notice,2024-12-18,2025-01-17,0,
CASE_1074,86317,54,Enterprise,596,0.43,1,DCA_C,54,1,0,CUST_2073,Davis Enterprises,2024-11-22,2024-11-24,IN_PROGRESS,0.0,,,45.1,LOW,10,Physical Visit,2024-12-17,2025-01-19,1,SLA Breach
CASE_1075,332359,165,SME,586,0.5,0,DCA_B,59,1,0,CUST_2074,William Davis,2024-08-03,2024-08-05,IN_PROGRESS,0.0,,,60.7,MEDIUM,8,Call,2025-01-05,2025-01-24,1,SLA Breach
CASE_1076,83587,170,Enterprise,408,0.92,1,DCA_D,67,0,0,CUST_2075,Anderson Holdings,2024-07-29,2024-07-31,IN_PROGRESS,0.0,,,88.0,HIGH,5,Email,2025-01-13,2025-01-26,0,
CASE_1077,11949,49,SME,843,0.4,0,DCA_B,53,2,1,CUST_2076,Michael Gonzalez,2024-11-27,2024-11-28,PAID,10765.63,2024-12-14,2024-12-14,11.5,LOW,6,WhatsApp Reminder,2024-11-28,,1,SLA Breach
CASE_1078,243897,4,Enterprise,312,0.47,0,DCA_A,67,3,0,CUST_2077,Jones Systems,2025-01-11,2025-01-11,OPEN,0.0,,,49.8,LOW,14,Legal Notice,2025-01-15,2025-01-17,1,SLA Breach
CASE_1079,322537,79,Enterprise,676,0.68,0,DCA_A,76,0,0,CUST_2078,Lopez Solutions,2024-10-28,2024-10-30,IN_PROGRESS,0.0,,,33.4,LOW,9,SMS,2024-11-14,2025-01-20,0,
CASE_1080,209625,179,Enterprise,708,0.94,1,DCA_C,69,1,0,CUST_2079,Davis Inc,2024-07-20,2024-07-21,DISPUTE,0.0,,,62.7,MEDIUM,14,WhatsApp Reminder,2024-08-23,2025-01-18,1,Contact Info Invalid
CASE_1081,143013,91,Enterprise,314,0.75,1,DCA_A,58,0,0,CUST_2080,Martinez Enterprises,2024-10-16,2024-10-17,IN_PROGRESS,0.0,,,78.9,HIGH,8,Physical Visit,2024-11-03,2025-01-19,0,
CASE_1082,30934,79,Enterprise,487,0.37,0,DCA_C,87,0,0,CUST_2081,Smith Solutions,2024-10-28,2024-10-28,OPEN,0.0,,,50.6,MEDIUM,7,WhatsApp Reminder,2025-01-05,2025-01-20,1,Dispute Raised
CASE_1083,421602,159,SME,533,0.79,0,DCA_A,66,0,0,CUST_2082,Susan Anderson,2024-08-09,2024-08-10,OPEN,0.0,,,64.2,MEDIUM,6,WhatsApp Reminder,2024-08-11,2025-01-25,0,
CASE_1084,261434,103,Enterprise,757,0.58,0,DCA_A,86,2,1,CUST_2083,Lopez Enterprises,2024-10-04,2024-10-06,PAID,250928.37,2024-12-31,2024-12-31,31.3,LOW,6,Call,2024-12-17,,1,SLA Breach
CASE_1085,460102,111,Enterprise,444,0.95,0,DCA_D,88,3,1,CUST_2084,Lopez Solutions,2024-09-26,2024-09-27,PAID,457278.96,2024-12-06,2024-12-06,61.6,MEDIUM,8,Physical Visit,2024-11-13,,1,SLA Breach
CASE_1086,342889,58,SME,816,0.71,0,DCA_A,56,2,1,CUST_2085,Jennifer Brown,2024-11-18,2024-11-19,PAID,328096.34,2024-12-28,2024-12-28,16.0,LOW,1,Email,2024-11-23,,1,SLA Breach
CASE_1087,481467,82,Enterprise,440,0.65,0,DCA_B,67,1,0,CUST_2086,Gonzalez Systems,2024-10-25,2024-10-25,IN_PROGRESS,0.0,,,55.5,MEDIUM,5,Email,2025-01-07,2025-01-19,1,SLA Breach
CASE_1088,361600,132,SME,832,0.66,1,DCA_A,65,1,0,CUST_2087,William Brown,2024-09-05,2024-09-06,OPEN,0.0,,,41.0,LOW,12,Call,2024-11-27,2025-01-23,1,SLA Breach
CASE_1089,320557,22,SME,414,0.72,1,DCA_A,77,1,0,CUST_2088,Jessica Johnson,2024-12-24,2024-12-24,OPEN,0.0,,,54.5,MEDIUM,4,Call,2025-01-06,2025-01-16,1,SLA Breach
CASE_1090,455016,131,SME,343,0.78,0,DCA_A,58,3,1,CUST_2089,William Davis,2024-09-06,2024-09-06,PAID,435966.52,2024-10-11,2024-10-11,75.2,HIGH,6,Physical Visit,2024-09-12,,1,SLA Breach
CASE_1091,364383,79,SME,503,0.35,1,DCA_D,66,2,0,CUST_2090,David Anderson,2024-10-28,2024-10-29,IN_PROGRESS,0.0,,,59.1,MEDIUM,9,SMS,2024-12-27,2025-01-18,1,SLA Breach
CASE_1092,309462,99,SME,772,0.38,1,DCA_A,66,2,1,CUST_2091,Thomas Jones,2024-10-08,2024-10-08,PAID,287466.27,2025-01-09,2025-01-09,39.1,LOW,5,Legal Notice,2024-11-29,,1,SLA Breach
CASE_1093,255875,175,SME,608,0.5,1,DCA_D,96,0,0,CUST_2092,Thomas Johnson,2024-07-24,2024-07-24,OPEN,0.0,,,70.9,MEDIUM,1,Call,2024-10-24,2025-01-17,0,
CASE_1094,468389,38,SME,621,0.61,0,DCA_A,52,1,0,CUST_2093,James Anderson,2024-12-08,2024-12-08,OPEN,0.0,,,29.3,LOW,3,Email,2024-12-17,2025-01-24,1,SLA Breach
CASE_1095,75390,161,SME,704,0.5,0,DCA_C,79,2,0,CUST_2094,Michael Johnson,2024-08-07,2024-08-10,IN_PROGRESS,0.0,,,49.1,LOW,13,Legal Notice,2024-11-12,2025-01-22,1,SLA Breach
CASE_1096,188401,176,Enterprise,660,0.44,0,DCA_B,81,1,0,CUST_2095,Anderson Corp,2024-07-23,2024-07-24,IN_PROGRESS,0.0,,,56.4,MEDIUM,11,Email,2024-10-12,2025-01-27,1,SLA Breach
CASE_1097,258490,117,SME,425,0.9,0,DCA_C,96,1,0,CUST_2096,Thomas Davis,2024-09-20,2024-09-22,OPEN,0.0,,,64.6,MEDIUM,12,WhatsApp Reminder,2024-10-21,2025-01-24,1,Customer Unresponsive
CASE_1098,48088,26,SME,419,0.32,0,DCA_C,91,0,1,CUST_2097,Elizabeth Anderson,2024-12-20,2024-12-20,PAID,47570.59,2024-12-22,2024-12-22,45.0,LOW,12,Physical Visit,2024-12-21,,0,
CASE_1099,252940,136,SME,513,0.91,0,DCA_A,50,3,0,CUST_2098,Charles Martinez,2024-09-01,2024-09-03,OPEN,0.0,,,60.9,MEDIUM,9,Legal Notice,2024-12-11,2025-01-16,1,SLA Breach
CASE_1100,370340,50,SME,610,0.89,0,DCA_C,55,0,0,CUST_2099,William Jones,2024-11-26,2024-11-26,IN_PROGRESS,0.0,,,32.9,LOW,7,SMS,2025-01-07,2025-01-27,0,
CASE_1101,438027,38,SME,364,0.74,1,DCA_A,87,3,1,CUST_2100,Mary Martinez,2024-12-08,2024-12-10,PAID,430925.76,2024-12-22,2024-12-22,62.6,MEDIUM,5,Call,2024-12-20,,1,SLA Breach
CASE_1102,322623,138,SME,665,0.32,0,DCA_C,83,0,0,CUST_2101,Jessica Brown,2024-08-30,2024-08-30,IN_PROGRESS,0.0,,,47.5,LOW,13,SMS,2024-11-25,2025-01-25,0,
CASE_1103,221464,42,Enterprise,504,0.45,0,DCA_C,65,1,0,CUST_2102,Garcia Group,2024-12-04,2024-12-05,IN_PROGRESS,0.0,,,40.8,LOW,3,SMS,2024-12-09,2025-01-26,1,SLA Breach
CASE_1104,223441,37,Enterprise,486,0.94,1,DCA_C,75,3,1,CUST_2103,Anderson Inc,2024-12-09,2024-12-10,PAID,221465.98,2025-01-10,2025-01-10,51.3,MEDIUM,12,Physical Visit,2025-01-01,,1,SLA Breach
CASE_1105,287107,154,SME,560,0.89,0,DCA_A,84,1,0,CUST_2104,Jessica Jones,2024-08-14,2024-08-15,IN_PROGRESS,0.0,,,60.6,MEDIUM,14,SMS,2024-09-13,2025-01-29,1,SLA Breach
CASE_1106,322267,140,SME,389,0.93,1,DCA_D,88,3,0,CUST_2105,David Lopez,2024-08-28,2024-08-28,IN_PROGRESS,0.0,,,83.0,HIGH,5,Email,2024-10-31,2025-01-19,1,SLA Breach
CASE_1107,130911,49,Enterprise,692,0.95,0,DCA_B,56,0,1,CUST_2106,Garcia Logistics,2024-11-27,2024-11-30,PAID,120709.53,2024-12-25,2024-12-25,25.3,LOW,10,SMS,2024-12-14,,0,
CASE_1108,369612,142,SME,449,0.34,0,DCA_B,73,1,0,CUST_2107,Jessica Hernandez,2024-08-26,2024-08-29,IN_PROGRESS,0.0,,,68.0,MEDIUM,9,Legal Notice,2024-10-24,2025-01-28,1,SLA Breach
CASE_1109,228777,46,SME,711,0.67,1,DCA_B,85,1,0,CUST_2108,David Smith,2024-11-30,2024-12-02,IN_PROGRESS,0.0,,,32.9,LOW,14,Physical Visit,2024-12-08,2025-01-23,1,SLA Breach
CASE_1110,340621,163,Enterprise,743,0.84,0,DCA_B,95,1,0,CUST_2109,Williams Systems,2024-08-05,2024-08-07,OPEN,0.0,,,45.9,LOW,6,WhatsApp Reminder,2025-01-06,2025-01-19,1,Contact Info Invalid
CASE_1111,281532,29,Enterprise,439,0.51,0,DCA_A,66,1,0,CUST_2110,Williams LLC,2024-12-17,2024-12-18,OPEN,0.0,,,43.8,LOW,4,Call,2025-01-10,2025-01-18,1,SLA Breach
CASE_1112,10569,12,SME,592,0.58,0,DCA_C,55,2,1,CUST_2111,Sarah Wilson,2025-01-03,2025-01-03,PAID,10387.46,2025-01-14,2025-01-14,26.1,LOW,7,Physical Visit,2025-01-07,,1,SLA Breach
CASE_1113,74836,116,SME,765,0.48,0,DCA_D,85,2,1,CUST_2112,Barbara Wilson,2024-09-21,2024-09-22,PAID,72495.09,2024-12-11,2024-12-11,33.5,LOW,5,Email,2024-12-08,,1,SLA Breach
CASE_1114,109573,82,SME,546,0.32,1,DCA_D,66,1,0,CUST_2113,James Garcia,2024-10-25,2024-10-27,OPEN,0.0,,,55.9,MEDIUM,14,Physical Visit,2025-01-04,2025-01-19,1,Contact Info Invalid
CASE_1115,434802,44,SME,397,0.35,1,DCA_A,90,1,0,CUST_2114,Jessica Lopez,2024-12-02,2024-12-02,IN_PROGRESS,0.0,,,61.0,MEDIUM,4,WhatsApp Reminder,2024-12-13,2025-01-25,1,SLA Breach
CASE_1116,263090,2,Enterprise,469,0.31,0,DCA_D,98,3,1,CUST_2115,Miller Technologies,2025-01-13,2025-01-13,PAID,253227.04,2025-01-13,2025-01-13,35.1,LOW,9,WhatsApp Reminder,2025-01-13,,1,SLA Breach
CASE_1117,148087,17,SME,609,0.64,0,DCA_B,53,1,0,CUST_2116,Karen Gonzalez,2024-12-29,2024-12-31,OPEN,0.0,,,25.7,LOW,1,WhatsApp Reminder,2025-01-15,2025-01-20,1,SLA Breach
CASE_1118,50002,138,Enterprise,725,0.7,0,DCA_A,68,3,1,CUST_2117,Lopez Corp,2024-08-30,2024-08-30,PAID,46278.3,2024-09-23,2024-09-23,42.0,LOW,4,Physical Visit,2024-09-12,,1,SLA Breach
